filename,abs_path,source_dir,frames,rows,cols,photometric,bits_stored,pixel_spacing,frame_time,frame_rate,manufacturer,model_name,rescale_intercept,rescale_slope
IM_1385,/autodl-fs/data/Pro/DSA/dicom_all/IM_1385,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1388,/autodl-fs/data/Pro/DSA/dicom_all/IM_1388,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1391,/autodl-fs/data/Pro/DSA/dicom_all/IM_1391,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1394,/autodl-fs/data/Pro/DSA/dicom_all/IM_1394,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1404,/autodl-fs/data/Pro/DSA/dicom_all/IM_1404,/autodl-fs/data/Pro/DSA/dicom_all,22,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1406,/autodl-fs/data/Pro/DSA/dicom_all/IM_1406,/autodl-fs/data/Pro/DSA/dicom_all,35,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1411,/autodl-fs/data/Pro/DSA/dicom_all/IM_1411,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1414,/autodl-fs/data/Pro/DSA/dicom_all/IM_1414,/autodl-fs/data/Pro/DSA/dicom_all,54,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1422,/autodl-fs/data/Pro/DSA/dicom_all/IM_1422,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1425,/autodl-fs/data/Pro/DSA/dicom_all/IM_1425,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1428,/autodl-fs/data/Pro/DSA/dicom_all/IM_1428,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1431,/autodl-fs/data/Pro/DSA/dicom_all/IM_1431,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1434,/autodl-fs/data/Pro/DSA/dicom_all/IM_1434,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1441,/autodl-fs/data/Pro/DSA/dicom_all/IM_1441,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1444,/autodl-fs/data/Pro/DSA/dicom_all/IM_1444,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1447,/autodl-fs/data/Pro/DSA/dicom_all/IM_1447,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1450,/autodl-fs/data/Pro/DSA/dicom_all/IM_1450,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1455,/autodl-fs/data/Pro/DSA/dicom_all/IM_1455,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1460,/autodl-fs/data/Pro/DSA/dicom_all/IM_1460,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1463,/autodl-fs/data/Pro/DSA/dicom_all/IM_1463,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1471,/autodl-fs/data/Pro/DSA/dicom_all/IM_1471,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1474,/autodl-fs/data/Pro/DSA/dicom_all/IM_1474,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1477,/autodl-fs/data/Pro/DSA/dicom_all/IM_1477,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1480,/autodl-fs/data/Pro/DSA/dicom_all/IM_1480,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1488,/autodl-fs/data/Pro/DSA/dicom_all/IM_1488,/autodl-fs/data/Pro/DSA/dicom_all,22,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1493,/autodl-fs/data/Pro/DSA/dicom_all/IM_1493,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1496,/autodl-fs/data/Pro/DSA/dicom_all/IM_1496,/autodl-fs/data/Pro/DSA/dicom_all,26,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1504,/autodl-fs/data/Pro/DSA/dicom_all/IM_1504,/autodl-fs/data/Pro/DSA/dicom_all,27,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1507,/autodl-fs/data/Pro/DSA/dicom_all/IM_1507,/autodl-fs/data/Pro/DSA/dicom_all,24,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1514,/autodl-fs/data/Pro/DSA/dicom_all/IM_1514,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,UNIQ Clarity,0,1
IM_1515,/autodl-fs/data/Pro/DSA/dicom_all/IM_1515,/autodl-fs/data/Pro/DSA/dicom_all,78,1024,1024,MONOCHROME2,10,None,66.667,15.0,Philips,UNIQ Clarity,0,1
IM_1517,/autodl-fs/data/Pro/DSA/dicom_all/IM_1517,/autodl-fs/data/Pro/DSA/dicom_all,86,1024,1024,MONOCHROME2,10,None,66.667,15.0,Philips,UNIQ Clarity,0,1
IM_1519,/autodl-fs/data/Pro/DSA/dicom_all/IM_1519,/autodl-fs/data/Pro/DSA/dicom_all,27,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1521,/autodl-fs/data/Pro/DSA/dicom_all/IM_1521,/autodl-fs/data/Pro/DSA/dicom_all,285,1024,1024,MONOCHROME2,10,None,66.667,15.0,Philips,UNIQ Clarity,0,1
IM_1523,/autodl-fs/data/Pro/DSA/dicom_all/IM_1523,/autodl-fs/data/Pro/DSA/dicom_all,33,1024,1024,MONOCHROME2,10,None,66.667,15.0,Philips,UNIQ Clarity,0,1
IM_1525,/autodl-fs/data/Pro/DSA/dicom_all/IM_1525,/autodl-fs/data/Pro/DSA/dicom_all,65,1024,1024,MONOCHROME2,10,None,66.667,15.0,Philips,UNIQ Clarity,0,1
IM_1527,/autodl-fs/data/Pro/DSA/dicom_all/IM_1527,/autodl-fs/data/Pro/DSA/dicom_all,21,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1530,/autodl-fs/data/Pro/DSA/dicom_all/IM_1530,/autodl-fs/data/Pro/DSA/dicom_all,22,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1533,/autodl-fs/data/Pro/DSA/dicom_all/IM_1533,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1536,/autodl-fs/data/Pro/DSA/dicom_all/IM_1536,/autodl-fs/data/Pro/DSA/dicom_all,24,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1543,/autodl-fs/data/Pro/DSA/dicom_all/IM_1543,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1572,/autodl-fs/data/Pro/DSA/dicom_all/IM_1572,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1574,/autodl-fs/data/Pro/DSA/dicom_all/IM_1574,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1576,/autodl-fs/data/Pro/DSA/dicom_all/IM_1576,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1579,/autodl-fs/data/Pro/DSA/dicom_all/IM_1579,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1584,/autodl-fs/data/Pro/DSA/dicom_all/IM_1584,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1587,/autodl-fs/data/Pro/DSA/dicom_all/IM_1587,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1590,/autodl-fs/data/Pro/DSA/dicom_all/IM_1590,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1593,/autodl-fs/data/Pro/DSA/dicom_all/IM_1593,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1602,/autodl-fs/data/Pro/DSA/dicom_all/IM_1602,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1605,/autodl-fs/data/Pro/DSA/dicom_all/IM_1605,/autodl-fs/data/Pro/DSA/dicom_all,34,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1608,/autodl-fs/data/Pro/DSA/dicom_all/IM_1608,/autodl-fs/data/Pro/DSA/dicom_all,25,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1616,/autodl-fs/data/Pro/DSA/dicom_all/IM_1616,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,UNIQ Clarity,0,1
IM_1619,/autodl-fs/data/Pro/DSA/dicom_all/IM_1619,/autodl-fs/data/Pro/DSA/dicom_all,34,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1622,/autodl-fs/data/Pro/DSA/dicom_all/IM_1622,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1625,/autodl-fs/data/Pro/DSA/dicom_all/IM_1625,/autodl-fs/data/Pro/DSA/dicom_all,48,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1634,/autodl-fs/data/Pro/DSA/dicom_all/IM_1634,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1637,/autodl-fs/data/Pro/DSA/dicom_all/IM_1637,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1640,/autodl-fs/data/Pro/DSA/dicom_all/IM_1640,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1643,/autodl-fs/data/Pro/DSA/dicom_all/IM_1643,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1646,/autodl-fs/data/Pro/DSA/dicom_all/IM_1646,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1654,/autodl-fs/data/Pro/DSA/dicom_all/IM_1654,/autodl-fs/data/Pro/DSA/dicom_all,32,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1657,/autodl-fs/data/Pro/DSA/dicom_all/IM_1657,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1659,/autodl-fs/data/Pro/DSA/dicom_all/IM_1659,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1667,/autodl-fs/data/Pro/DSA/dicom_all/IM_1667,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1675,/autodl-fs/data/Pro/DSA/dicom_all/IM_1675,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1678,/autodl-fs/data/Pro/DSA/dicom_all/IM_1678,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1681,/autodl-fs/data/Pro/DSA/dicom_all/IM_1681,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1685,/autodl-fs/data/Pro/DSA/dicom_all/IM_1685,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1688,/autodl-fs/data/Pro/DSA/dicom_all/IM_1688,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1691,/autodl-fs/data/Pro/DSA/dicom_all/IM_1691,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1694,/autodl-fs/data/Pro/DSA/dicom_all/IM_1694,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1697,/autodl-fs/data/Pro/DSA/dicom_all/IM_1697,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1700,/autodl-fs/data/Pro/DSA/dicom_all/IM_1700,/autodl-fs/data/Pro/DSA/dicom_all,54,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1705,/autodl-fs/data/Pro/DSA/dicom_all/IM_1705,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1707,/autodl-fs/data/Pro/DSA/dicom_all/IM_1707,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1710,/autodl-fs/data/Pro/DSA/dicom_all/IM_1710,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1718,/autodl-fs/data/Pro/DSA/dicom_all/IM_1718,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1728,/autodl-fs/data/Pro/DSA/dicom_all/IM_1728,/autodl-fs/data/Pro/DSA/dicom_all,38,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1731,/autodl-fs/data/Pro/DSA/dicom_all/IM_1731,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,Allura UNIQ,0,1
IM_1732,/autodl-fs/data/Pro/DSA/dicom_all/IM_1732,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,Allura UNIQ,0,1
IM_1733,/autodl-fs/data/Pro/DSA/dicom_all/IM_1733,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,Allura UNIQ,0,1
IM_1734,/autodl-fs/data/Pro/DSA/dicom_all/IM_1734,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,Allura UNIQ,0,1
IM_1735,/autodl-fs/data/Pro/DSA/dicom_all/IM_1735,/autodl-fs/data/Pro/DSA/dicom_all,1,1024,1024,MONOCHROME2,10,None,,,Philips,Allura UNIQ,0,1
IM_1742,/autodl-fs/data/Pro/DSA/dicom_all/IM_1742,/autodl-fs/data/Pro/DSA/dicom_all,35,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1745,/autodl-fs/data/Pro/DSA/dicom_all/IM_1745,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1750,/autodl-fs/data/Pro/DSA/dicom_all/IM_1750,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1757,/autodl-fs/data/Pro/DSA/dicom_all/IM_1757,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1763,/autodl-fs/data/Pro/DSA/dicom_all/IM_1763,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1766,/autodl-fs/data/Pro/DSA/dicom_all/IM_1766,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1769,/autodl-fs/data/Pro/DSA/dicom_all/IM_1769,/autodl-fs/data/Pro/DSA/dicom_all,47,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1772,/autodl-fs/data/Pro/DSA/dicom_all/IM_1772,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1775,/autodl-fs/data/Pro/DSA/dicom_all/IM_1775,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1778,/autodl-fs/data/Pro/DSA/dicom_all/IM_1778,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1780,/autodl-fs/data/Pro/DSA/dicom_all/IM_1780,/autodl-fs/data/Pro/DSA/dicom_all,51,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1788,/autodl-fs/data/Pro/DSA/dicom_all/IM_1788,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1790,/autodl-fs/data/Pro/DSA/dicom_all/IM_1790,/autodl-fs/data/Pro/DSA/dicom_all,42,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1793,/autodl-fs/data/Pro/DSA/dicom_all/IM_1793,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1801,/autodl-fs/data/Pro/DSA/dicom_all/IM_1801,/autodl-fs/data/Pro/DSA/dicom_all,43,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1804,/autodl-fs/data/Pro/DSA/dicom_all/IM_1804,/autodl-fs/data/Pro/DSA/dicom_all,44,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1807,/autodl-fs/data/Pro/DSA/dicom_all/IM_1807,/autodl-fs/data/Pro/DSA/dicom_all,46,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1816,/autodl-fs/data/Pro/DSA/dicom_all/IM_1816,/autodl-fs/data/Pro/DSA/dicom_all,37,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1819,/autodl-fs/data/Pro/DSA/dicom_all/IM_1819,/autodl-fs/data/Pro/DSA/dicom_all,41,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1822,/autodl-fs/data/Pro/DSA/dicom_all/IM_1822,/autodl-fs/data/Pro/DSA/dicom_all,23,1024,1024,MONOCHROME2,10,None,,3.0,Philips,Allura UNIQ,0,1
IM_1830,/autodl-fs/data/Pro/DSA/dicom_all/IM_1830,/autodl-fs/data/Pro/DSA/dicom_all,49,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1835,/autodl-fs/data/Pro/DSA/dicom_all/IM_1835,/autodl-fs/data/Pro/DSA/dicom_all,39,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1838,/autodl-fs/data/Pro/DSA/dicom_all/IM_1838,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,4.0,Philips,UNIQ Clarity,0,1
IM_1841,/autodl-fs/data/Pro/DSA/dicom_all/IM_1841,/autodl-fs/data/Pro/DSA/dicom_all,45,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1846,/autodl-fs/data/Pro/DSA/dicom_all/IM_1846,/autodl-fs/data/Pro/DSA/dicom_all,40,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
IM_1849,/autodl-fs/data/Pro/DSA/dicom_all/IM_1849,/autodl-fs/data/Pro/DSA/dicom_all,50,1024,1024,MONOCHROME2,10,None,,6.0,Philips,Allura UNIQ,0,1
IM_1858,/autodl-fs/data/Pro/DSA/dicom_all/IM_1858,/autodl-fs/data/Pro/DSA/dicom_all,36,1024,1024,MONOCHROME2,10,None,,6.0,Philips,UNIQ Clarity,0,1
